time	V(n001)	V(n002)	I(L1)	I(L2)
6.653980264530595e-001	8.218985e-001	-1.057007e-001	5.385512e-002	2.348021e-002
6.668594550244814e-001	8.199054e-001	-1.024306e-001	5.520762e-002	2.347173e-002
6.683208835959033e-001	8.178638e-001	-9.902010e-002	5.655159e-002	2.346355e-002
6.697823121673252e-001	8.157737e-001	-9.546915e-002	5.788704e-002	2.345567e-002
6.712437407387472e-001	8.136351e-001	-9.177775e-002	5.921396e-002	2.344809e-002
6.727051693101691e-001	8.114480e-001	-8.794591e-002	6.053237e-002	2.344081e-002
6.741665978815910e-001	8.092124e-001	-8.397361e-002	6.184225e-002	2.343383e-002
6.756280264530129e-001	8.069284e-001	-7.986087e-002	6.314361e-002	2.342715e-002
6.756380264530129e-001	8.069126e-001	-7.983227e-002	6.315248e-002	2.342711e-002
6.770994550244348e-001	8.045807e-001	-7.558110e-002	6.444427e-002	2.342077e-002
6.785608835958567e-001	8.022028e-001	-7.119672e-002	6.572565e-002	2.341481e-002
6.800223121672786e-001	7.997787e-001	-6.667913e-002	6.699662e-002	2.340923e-002
6.814837407387006e-001	7.973087e-001	-6.202832e-002	6.825718e-002	2.340403e-002
6.829451693101225e-001	7.947926e-001	-5.724430e-002	6.950733e-002	2.339920e-002
6.844065978815443e-001	7.922304e-001	-5.232707e-002	7.074707e-002	2.339475e-002
6.858680264529663e-001	7.896221e-001	-4.727662e-002	7.197641e-002	2.339068e-002
6.858780264529663e-001	7.896041e-001	-4.724164e-002	7.198478e-002	2.339065e-002
6.873394550243882e-001	7.869507e-001	-4.206079e-002	7.320268e-002	2.338700e-002
6.888008835958100e-001	7.842542e-001	-3.675538e-002	7.440840e-002	2.338380e-002
6.902623121672320e-001	7.815145e-001	-3.132539e-002	7.560193e-002	2.338105e-002
6.917237407386540e-001	7.787316e-001	-2.577084e-002	7.678328e-002	2.337875e-002
6.931851693100759e-001	7.759055e-001	-2.009171e-002	7.795244e-002	2.337691e-002
6.946465978814977e-001	7.730363e-001	-1.428802e-002	7.910941e-002	2.337551e-002
6.961080264529197e-001	7.701238e-001	-8.359754e-003	8.025419e-002	2.337456e-002
6.961180264529197e-001	7.701038e-001	-8.318799e-003	8.026198e-002	2.337456e-002
6.975794550243416e-001	7.671494e-001	-2.269544e-003	8.139360e-002	2.337411e-002
6.990408835957634e-001	7.641552e-001	3.894319e-003	8.251138e-002	2.337417e-002
7.005023121671854e-001	7.611211e-001	1.017279e-002	8.361533e-002	2.337475e-002
7.019637407386073e-001	7.580472e-001	1.656588e-002	8.470543e-002	2.337586e-002
7.034251693100293e-001	7.549335e-001	2.307357e-002	8.578170e-002	2.337748e-002
7.048865978814511e-001	7.517799e-001	2.969587e-002	8.684413e-002	2.337962e-002
7.063480264528731e-001	7.485865e-001	3.643278e-002	8.789273e-002	2.338228e-002
7.063580264528730e-001	7.485645e-001	3.647923e-002	8.789985e-002	2.338230e-002
7.078194550242950e-001	7.453328e-001	4.332645e-002	8.893368e-002	2.338552e-002
7.092808835957168e-001	7.420649e-001	5.027710e-002	8.995217e-002	2.338932e-002
7.107423121671388e-001	7.387609e-001	5.733118e-002	9.095531e-002	2.339370e-002
7.122037407385607e-001	7.354208e-001	6.448871e-002	9.194311e-002	2.339866e-002
7.136651693099827e-001	7.320446e-001	7.174967e-002	9.291557e-002	2.340420e-002
7.151265978814045e-001	7.286323e-001	7.911406e-002	9.387268e-002	2.341033e-002
7.165880264528265e-001	7.251840e-001	8.658189e-002	9.481444e-002	2.341703e-002
7.165980264528264e-001	7.251602e-001	8.663330e-002	9.482083e-002	2.341708e-002
7.180594550242484e-001	7.216774e-001	9.419958e-002	9.574639e-002	2.342440e-002
7.195208835956702e-001	7.181626e-001	1.018570e-001	9.665526e-002	2.343236e-002
7.209823121670922e-001	7.146158e-001	1.096056e-001	9.754744e-002	2.344095e-002
7.224437407385141e-001	7.110370e-001	1.174454e-001	9.842293e-002	2.345019e-002
7.239051693099361e-001	7.074262e-001	1.253763e-001	9.928173e-002	2.346005e-002
7.253665978813579e-001	7.037835e-001	1.333985e-001	1.001238e-001	2.347056e-002
7.268280264527799e-001	7.001087e-001	1.415117e-001	1.009493e-001	2.348170e-002
7.268380264527798e-001	7.000835e-001	1.415675e-001	1.009548e-001	2.348178e-002
7.282994550242018e-001	6.963786e-001	1.497663e-001	1.017628e-001	2.349359e-002
7.297608835956236e-001	6.926461e-001	1.580431e-001	1.025529e-001	2.350608e-002
7.312223121670456e-001	6.888861e-001	1.663978e-001	1.033251e-001	2.351926e-002
7.326837407384675e-001	6.850985e-001	1.748304e-001	1.040794e-001	2.353313e-002
7.341451693098895e-001	6.812834e-001	1.833409e-001	1.048159e-001	2.354768e-002
7.356065978813113e-001	6.774407e-001	1.919294e-001	1.055346e-001	2.356291e-002
7.370680264527333e-001	6.735704e-001	2.005958e-001	1.062353e-001	2.357883e-002
7.370780264527332e-001	6.735438e-001	2.006553e-001	1.062401e-001	2.357894e-002
7.473180264526866e-001	6.457655e-001	2.632261e-001	1.106235e-001	2.371074e-002
7.575580264526400e-001	6.169853e-001	3.285720e-001	1.140616e-001	2.387896e-002
7.677980264525934e-001	5.874496e-001	3.959558e-001	1.165207e-001	2.408497e-002
7.780380264525468e-001	5.574123e-001	4.646180e-001	1.179773e-001	2.432971e-002
7.882780264525002e-001	5.271319e-001	5.337855e-001	1.184185e-001	2.461370e-002
7.985180264524536e-001	4.968689e-001	6.026790e-001	1.178420e-001	2.493699e-002
8.087580264524070e-001	4.668830e-001	6.705217e-001	1.162561e-001	2.529921e-002
8.189980264523604e-001	4.374304e-001	7.365474e-001	1.136795e-001	2.569955e-002
8.292380264523138e-001	4.087611e-001	8.000081e-001	1.101416e-001	2.613675e-002
8.394780264522672e-001	3.811166e-001	8.601822e-001	1.056815e-001	2.660916e-002
8.497180264522206e-001	3.547267e-001	9.163821e-001	1.003482e-001	2.711470e-002
8.599580264521740e-001	3.298079e-001	9.679614e-001	9.419960e-002	2.765092e-002
8.701980264521274e-001	3.065605e-001	1.014321e+000	8.730231e-002	2.821503e-002
8.804380264520808e-001	2.851667e-001	1.054917e+000	7.973067e-002	2.880390e-002
8.906780264520342e-001	2.657890e-001	1.089265e+000	7.156605e-002	2.941411e-002
9.009180264519876e-001	2.485680e-001	1.116944e+000	6.289601e-002	3.004198e-002
9.111580264519410e-001	2.336214e-001	1.137605e+000	5.381343e-002	3.068361e-002
9.213980264518944e-001	2.210425e-001	1.150971e+000	4.441542e-002	3.133493e-002
9.228594550233163e-001	2.194443e-001	1.152271e+000	4.305351e-002	3.142847e-002
9.243208835947382e-001	2.178962e-001	1.153418e+000	4.168826e-002	3.152207e-002
9.257823121661601e-001	2.163982e-001	1.154410e+000	4.031967e-002	3.161574e-002
9.272437407375821e-001	2.149504e-001	1.155248e+000	3.894773e-002	3.170948e-002
9.287051693090040e-001	2.135527e-001	1.155932e+000	3.757245e-002	3.180328e-002
9.301665978804259e-001	2.122052e-001	1.156462e+000	3.619384e-002	3.189715e-002
9.316280264518478e-001	2.109078e-001	1.156837e+000	3.481188e-002	3.199109e-002
9.316380264518478e-001	2.108991e-001	1.156839e+000	3.480241e-002	3.199174e-002
9.320451693089888e-001	2.105468e-001	1.156915e+000	3.441718e-002	3.201790e-002
9.324523121661298e-001	2.101984e-001	1.156980e+000	3.403179e-002	3.204407e-002
9.328594550232708e-001	2.098540e-001	1.157032e+000	3.364624e-002	3.207024e-002
9.332665978804118e-001	2.095135e-001	1.157072e+000	3.326054e-002	3.209641e-002
9.336737407375528e-001	2.091769e-001	1.157100e+000	3.287468e-002	3.212259e-002
9.340808835946938e-001	2.088443e-001	1.157116e+000	3.248867e-002	3.214876e-002
9.344880264518348e-001	2.085156e-001	1.157120e+000	3.210250e-002	3.217493e-002
9.418780264518012e-001	2.032332e-001	1.155087e+000	2.507705e-002	3.264971e-002
9.521180264517546e-001	1.980604e-001	1.145671e+000	1.534313e-002	3.330452e-002
9.623580264517080e-001	1.953694e-001	1.128627e+000	5.704501e-003	3.395179e-002
9.632423121659897e-001	1.952525e-001	1.126801e+000	4.879822e-003	3.400719e-002
9.641265978802713e-001	1.951537e-001	1.124918e+000	4.056850e-003	3.406251e-002
9.650108835945530e-001	1.950731e-001	1.122980e+000	3.235586e-003	3.411772e-002
9.658951693088348e-001	1.950105e-001	1.120986e+000	2.416030e-003	3.417283e-002
9.667794550231165e-001	1.949661e-001	1.118937e+000	1.598182e-003	3.422785e-002
9.676637407373981e-001	1.949398e-001	1.116831e+000	7.820425e-004	3.428277e-002
9.685480264516798e-001	1.949316e-001	1.114670e+000	-3.238945e-005	3.433759e-002
9.691251693088201e-001	1.949359e-001	1.113230e+000	-5.628396e-004	3.437331e-002
9.697023121659603e-001	1.949479e-001	1.111767e+000	-1.092402e-003	3.440898e-002
9.702794550231005e-001	1.949674e-001	1.110280e+000	-1.621078e-003	3.444460e-002
9.708565978802407e-001	1.949946e-001	1.108770e+000	-2.148866e-003	3.448017e-002
9.714337407373810e-001	1.950294e-001	1.107236e+000	-2.675767e-003	3.451570e-002
9.720108835945212e-001	1.950718e-001	1.105679e+000	-3.201780e-003	3.455118e-002
9.725880264516614e-001	1.951218e-001	1.104098e+000	-3.726906e-003	3.458660e-002
9.725980264516614e-001	1.951227e-001	1.104071e+000	-3.735996e-003	3.458722e-002
9.740594550230833e-001	1.952841e-001	1.099962e+000	-5.061975e-003	3.467672e-002
9.755208835945052e-001	1.954932e-001	1.095706e+000	-6.380861e-003	3.476586e-002
9.769823121659271e-001	1.957499e-001	1.091304e+000	-7.692653e-003	3.485462e-002
9.784437407373491e-001	1.960543e-001	1.086755e+000	-8.997351e-003	3.494302e-002
9.799051693087710e-001	1.964063e-001	1.082060e+000	-1.029496e-002	3.503104e-002
9.813665978801929e-001	1.968061e-001	1.077218e+000	-1.158547e-002	3.511870e-002
9.828280264516148e-001	1.972535e-001	1.072230e+000	-1.286888e-002	3.520599e-002
9.828380264516148e-001	1.972567e-001	1.072195e+000	-1.287763e-002	3.520659e-002
9.842994550230367e-001	1.977513e-001	1.067061e+000	-1.415289e-002	3.529346e-002
9.857608835944586e-001	1.982916e-001	1.061787e+000	-1.541910e-002	3.537988e-002
9.872223121658805e-001	1.988774e-001	1.056373e+000	-1.667627e-002	3.546585e-002
9.886837407373025e-001	1.995089e-001	1.050818e+000	-1.792439e-002	3.555137e-002
9.901451693087244e-001	2.001859e-001	1.045123e+000	-1.916348e-002	3.563644e-002
9.916065978801463e-001	2.009086e-001	1.039287e+000	-2.039352e-002	3.572106e-002
9.930680264515682e-001	2.016768e-001	1.033311e+000	-2.161452e-002	3.580523e-002
9.930780264515682e-001	2.016823e-001	1.033270e+000	-2.162283e-002	3.580580e-002
9.945394550229953e-001	2.024954e-001	1.027156e+000	-2.283375e-002	3.588947e-002
9.960008835944225e-001	2.033516e-001	1.020909e+000	-2.403377e-002	3.597262e-002
9.974623121658497e-001	2.042508e-001	1.014530e+000	-2.522289e-002	3.605523e-002
9.989237407372769e-001	2.051931e-001	1.008018e+000	-2.640112e-002	3.613731e-002
1.000385169308704e+000	2.061785e-001	1.001374e+000	-2.756845e-002	3.621887e-002
1.001846597880131e+000	2.072069e-001	9.945967e-001	-2.872488e-002	3.629990e-002
1.003308026451558e+000	2.082783e-001	9.876869e-001	-2.987042e-002	3.638040e-002
1.003318026451558e+000	2.082858e-001	9.876392e-001	-2.987821e-002	3.638095e-002
1.013558026451626e+000	2.169306e-001	9.357158e-001	-3.755554e-002	3.692832e-002
1.023798026451693e+000	2.274579e-001	8.779783e-001	-4.457266e-002	3.744448e-002
1.034038026451760e+000	2.396890e-001	8.149659e-001	-5.085437e-002	3.792626e-002
1.044278026451827e+000	2.534268e-001	7.472725e-001	-5.633320e-002	3.837084e-002
1.054518026451894e+000	2.684580e-001	6.755407e-001	-6.095012e-002	3.877573e-002
1.064758026451961e+000	2.845554e-001	6.004552e-001	-6.465516e-002	3.913882e-002
1.074998026452028e+000	3.014801e-001	5.227351e-001	-6.740793e-002	3.945841e-002
1.085238026452095e+000	3.189844e-001	4.431269e-001	-6.917804e-002	3.973322e-002
1.095478026452162e+000	3.368137e-001	3.623967e-001	-6.994542e-002	3.996238e-002
1.105718026452229e+000	3.547100e-001	2.813215e-001	-6.970057e-002	4.014548e-002
1.115958026452296e+000	3.724141e-001	2.006820e-001	-6.844457e-002	4.028254e-002
1.126198026452363e+000	3.896683e-001	1.212537e-001	-6.618917e-002	4.037404e-002
1.127659455023802e+000	3.920811e-001	1.100559e-001	-6.578672e-002	4.038342e-002
1.129120883595240e+000	3.944770e-001	9.890595e-002	-6.536466e-002	4.039190e-002
1.130582312166678e+000	3.968561e-001	8.780383e-002	-6.492300e-002	4.039949e-002
1.132043740738116e+000	3.992183e-001	7.674955e-002	-6.446172e-002	4.040618e-002
1.133505169309554e+000	4.015637e-001	6.574312e-002	-6.398082e-002	4.041197e-002
1.134966597880992e+000	4.038921e-001	5.478452e-002	-6.348032e-002	4.041686e-002
1.136428026452431e+000	4.062038e-001	4.387377e-002	-6.296021e-002	4.042085e-002
1.136438026452431e+000	4.062195e-001	4.379933e-002	-6.295659e-002	4.042088e-002
1.137899455023869e+000	4.085116e-001	3.294449e-002	-6.241702e-002	4.042398e-002
1.139360883595307e+000	4.107819e-001	2.215233e-002	-6.185860e-002	4.042622e-002
1.140822312166745e+000	4.130305e-001	1.142286e-002	-6.128134e-002	4.042759e-002
1.142283740738183e+000	4.152572e-001	7.560652e-004	-6.068524e-002	4.042809e-002
1.143745169309621e+000	4.174622e-001	-9.848045e-003	-6.007029e-002	4.042773e-002
1.145206597881060e+000	4.196454e-001	-2.038947e-002	-5.943649e-002	4.042650e-002
1.146668026452498e+000	4.218068e-001	-3.086822e-002	-5.878384e-002	4.042441e-002
1.146678026452498e+000	4.218215e-001	-3.093965e-002	-5.877931e-002	4.042439e-002
1.148139455023936e+000	4.239584e-001	-4.134780e-002	-5.810809e-002	4.042144e-002
1.149600883595374e+000	4.260689e-001	-5.167910e-002	-5.741898e-002	4.041766e-002
1.151062312166812e+000	4.281529e-001	-6.193354e-002	-5.671199e-002	4.041306e-002
1.152523740738250e+000	4.302105e-001	-7.211112e-002	-5.598711e-002	4.040763e-002
1.153985169309688e+000	4.322415e-001	-8.221184e-002	-5.524435e-002	4.040137e-002
1.155446597881127e+000	4.342460e-001	-9.223570e-002	-5.448370e-002	4.039429e-002
1.156908026452565e+000	4.362241e-001	-1.021827e-001	-5.370517e-002	4.038638e-002
1.156918026452565e+000	4.362375e-001	-1.022504e-001	-5.369979e-002	4.038633e-002
1.158379455024003e+000	4.381865e-001	-1.121129e-001	-5.290375e-002	4.037761e-002
1.159840883595441e+000	4.401046e-001	-1.218852e-001	-5.209097e-002	4.036811e-002
1.161302312166879e+000	4.419918e-001	-1.315672e-001	-5.126147e-002	4.035783e-002
1.162763740738317e+000	4.438480e-001	-1.411590e-001	-5.041522e-002	4.034677e-002
1.164225169309755e+000	4.456734e-001	-1.506606e-001	-4.955225e-002	4.033493e-002
1.165686597881194e+000	4.474677e-001	-1.600720e-001	-4.867254e-002	4.032232e-002
1.167148026452632e+000	4.492312e-001	-1.693931e-001	-4.777610e-002	4.030892e-002
1.167158026452632e+000	4.492432e-001	-1.694565e-001	-4.776992e-002	4.030883e-002
1.168619455024070e+000	4.509733e-001	-1.786801e-001	-4.685721e-002	4.029468e-002
1.170080883595508e+000	4.526683e-001	-1.878010e-001	-4.592911e-002	4.027980e-002
1.171542312166946e+000	4.543284e-001	-1.968193e-001	-4.498559e-002	4.026420e-002
1.173003740738384e+000	4.559534e-001	-2.057350e-001	-4.402667e-002	4.024787e-002
1.174465169309823e+000	4.575433e-001	-2.145480e-001	-4.305234e-002	4.023082e-002
1.175926597881261e+000	4.590982e-001	-2.232584e-001	-4.206260e-002	4.021305e-002
1.177388026452699e+000	4.606180e-001	-2.318662e-001	-4.105746e-002	4.019455e-002
1.177398026452699e+000	4.606283e-001	-2.319247e-001	-4.105053e-002	4.019442e-002
1.178859455024137e+000	4.621108e-001	-2.404228e-001	-4.003055e-002	4.017522e-002
1.180320883595575e+000	4.635545e-001	-2.488071e-001	-3.899665e-002	4.015536e-002
1.181782312167013e+000	4.649595e-001	-2.570773e-001	-3.794884e-002	4.013484e-002
1.183243740738452e+000	4.663256e-001	-2.652336e-001	-3.688710e-002	4.011365e-002
1.184705169309890e+000	4.676529e-001	-2.732759e-001	-3.581145e-002	4.009180e-002
1.186166597881328e+000	4.689414e-001	-2.812042e-001	-3.472188e-002	4.006929e-002
1.187628026452766e+000	4.701912e-001	-2.890186e-001	-3.361838e-002	4.004612e-002
1.187638026452766e+000	4.701996e-001	-2.890716e-001	-3.361079e-002	4.004596e-002
1.189099455024204e+000	4.714083e-001	-2.967656e-001	-3.249404e-002	4.002215e-002
1.190560883595642e+000	4.725749e-001	-3.043354e-001	-3.136501e-002	3.999775e-002
1.192022312167080e+000	4.736994e-001	-3.117811e-001	-3.022370e-002	3.997275e-002
1.193483740738519e+000	4.747817e-001	-3.191028e-001	-2.907010e-002	3.994716e-002
1.194945169309957e+000	4.758219e-001	-3.263003e-001	-2.790422e-002	3.992097e-002
1.196406597881395e+000	4.768199e-001	-3.333737e-001	-2.672605e-002	3.989419e-002
1.197868026452833e+000	4.777757e-001	-3.403231e-001	-2.553560e-002	3.986682e-002
1.197878026452833e+000	4.777821e-001	-3.403701e-001	-2.552742e-002	3.986663e-002
1.199339455024271e+000	4.786938e-001	-3.471895e-001	-2.432543e-002	3.983869e-002
1.200800883595709e+000	4.795605e-001	-3.538758e-001	-2.311293e-002	3.981023e-002
1.202262312167147e+000	4.803820e-001	-3.604293e-001	-2.188990e-002	3.978125e-002
1.203723740738586e+000	4.811585e-001	-3.668498e-001	-2.065635e-002	3.975174e-002
1.205185169310024e+000	4.818899e-001	-3.731375e-001	-1.941229e-002	3.972172e-002
1.206646597881462e+000	4.825763e-001	-3.792921e-001	-1.815770e-002	3.969117e-002
1.208108026452900e+000	4.832175e-001	-3.853139e-001	-1.689260e-002	3.966011e-002
1.208118026452900e+000	4.832218e-001	-3.853546e-001	-1.688391e-002	3.965989e-002
1.209579455024338e+000	4.838162e-001	-3.912381e-001	-1.560911e-002	3.962834e-002
1.211040883595776e+000	4.843631e-001	-3.969813e-001	-1.432566e-002	3.959634e-002
1.212502312167215e+000	4.848624e-001	-4.025841e-001	-1.303357e-002	3.956390e-002
1.213963740738653e+000	4.853142e-001	-4.080466e-001	-1.173284e-002	3.953101e-002
1.215425169310091e+000	4.857185e-001	-4.133687e-001	-1.042346e-002	3.949768e-002
1.216886597881529e+000	4.860753e-001	-4.185504e-001	-9.105435e-003	3.946391e-002
1.218348026452967e+000	4.863845e-001	-4.235918e-001	-7.778765e-003	3.942969e-002
1.218358026452967e+000	4.863865e-001	-4.236258e-001	-7.769665e-003	3.942946e-002
1.219559455024404e+000	4.866037e-001	-4.276612e-001	-6.673388e-003	3.940103e-002
1.220760883595840e+000	4.867877e-001	-4.315979e-001	-5.572476e-003	3.937235e-002
1.221962312167277e+000	4.869382e-001	-4.354361e-001	-4.466930e-003	3.934343e-002
1.223163740738713e+000	4.870555e-001	-4.391758e-001	-3.356750e-003	3.931425e-002
1.224365169310149e+000	4.871394e-001	-4.428168e-001	-2.241936e-003	3.928482e-002
1.225566597881586e+000	4.871899e-001	-4.463593e-001	-1.122487e-003	3.925515e-002
1.226768026453022e+000	4.872071e-001	-4.498032e-001	1.595720e-006	3.922522e-002
1.227028026453024e+000	4.872063e-001	-4.505352e-001	2.453177e-004	3.921872e-002
1.227288026453026e+000	4.872039e-001	-4.512624e-001	4.892248e-004	3.921221e-002
1.227548026453027e+000	4.871999e-001	-4.519850e-001	7.333171e-004	3.920569e-002
1.227808026453029e+000	4.871944e-001	-4.527028e-001	9.775947e-004	3.919915e-002
1.228068026453031e+000	4.871872e-001	-4.534160e-001	1.222057e-003	3.919261e-002
1.228328026453033e+000	4.871785e-001	-4.541244e-001	1.466705e-003	3.918605e-002
1.228588026453034e+000	4.871681e-001	-4.548282e-001	1.711539e-003	3.917949e-002
1.228598026453034e+000	4.871677e-001	-4.548551e-001	1.720959e-003	3.917924e-002
1.230059455024472e+000	4.870801e-001	-4.587235e-001	3.101179e-003	3.914212e-002
1.231520883595911e+000	4.869415e-001	-4.624411e-001	4.486041e-003	3.910472e-002
1.232982312167349e+000	4.867520e-001	-4.660080e-001	5.875546e-003	3.906705e-002
1.234443740738787e+000	4.865115e-001	-4.694241e-001	7.269692e-003	3.902910e-002
1.235905169310225e+000	4.862201e-001	-4.726896e-001	8.668480e-003	3.899087e-002
1.237366597881663e+000	4.858778e-001	-4.758043e-001	1.007191e-002	3.895237e-002
1.238828026453101e+000	4.854845e-001	-4.787683e-001	1.147998e-002	3.891358e-002
1.238838026453101e+000	4.854816e-001	-4.787881e-001	1.148963e-002	3.891332e-002
1.249078026453169e+000	4.812699e-001	-4.952467e-001	2.143506e-002	3.863590e-002
1.259318026453236e+000	4.745006e-001	-5.041319e-001	3.145409e-002	3.835127e-002
1.260300883596099e+000	4.737159e-001	-5.045849e-001	3.241602e-002	3.832372e-002
1.261283740738963e+000	4.729075e-001	-5.049680e-001	3.337735e-002	3.829616e-002
1.262266597881826e+000	4.720756e-001	-5.052811e-001	3.433808e-002	3.826858e-002
1.263249455024690e+000	4.712201e-001	-5.055244e-001	3.529820e-002	3.824099e-002
