X,CH1,CH2,
Second,Volt,Volt,
-7.05e-04,4.00e+00,-4.16e-02,
-7.05e-04,4.00e+00,-4.16e-02,
-7.05e-04,4.00e+00,-4.16e-02,
-7.05e-04,4.00e+00,-4.32e-02,
-7.04e-04,4.00e+00,-4.16e-02,
-7.04e-04,4.20e+00,-4.24e-02,
-7.04e-04,4.20e+00,-4.24e-02,
-7.04e-04,4.20e+00,-4.24e-02,
-7.04e-04,4.20e+00,-4.24e-02,
-7.03e-04,4.40e+00,-4.32e-02,
-7.03e-04,4.20e+00,-4.24e-02,
-7.03e-04,4.40e+00,-4.24e-02,
-7.03e-04,4.40e+00,-4.24e-02,
-7.03e-04,4.40e+00,-4.16e-02,
-7.02e-04,4.40e+00,-4.32e-02,
-7.02e-04,4.40e+00,-4.32e-02,
-7.02e-04,4.60e+00,-4.24e-02,
-7.02e-04,4.60e+00,-4.24e-02,
-7.02e-04,4.60e+00,-4.32e-02,
-7.01e-04,4.60e+00,-4.32e-02,
-7.01e-04,4.60e+00,-4.24e-02,
-7.01e-04,4.60e+00,-4.24e-02,
-7.01e-04,4.60e+00,-4.32e-02,
-7.01e-04,4.80e+00,-4.32e-02,
-7.00e-04,4.60e+00,-4.32e-02,
-7.00e-04,4.60e+00,-4.32e-02,
-7.00e-04,4.60e+00,-4.32e-02,
-7.00e-04,4.60e+00,-4.64e-02,
-7.00e-04,4.80e+00,-4.32e-02,
-6.99e-04,4.80e+00,-3.84e-02,
-6.99e-04,4.80e+00,-4.56e-02,
-6.99e-04,4.80e+00,-3.92e-02,
-6.99e-04,4.80e+00,-4.16e-02,
-6.99e-04,4.80e+00,-4.40e-02,
-6.98e-04,4.80e+00,-4.16e-02,
-6.98e-04,4.80e+00,-4.16e-02,
-6.98e-04,4.80e+00,-4.24e-02,
-6.98e-04,4.80e+00,-4.40e-02,
-6.98e-04,4.80e+00,-4.40e-02,
-6.97e-04,4.80e+00,-4.40e-02,
-6.97e-04,5.00e+00,-4.24e-02,
-6.97e-04,4.80e+00,-4.16e-02,
-6.97e-04,4.80e+00,-4.16e-02,
-6.97e-04,5.00e+00,-4.24e-02,
-6.96e-04,5.00e+00,-4.32e-02,
-6.96e-04,5.00e+00,-4.24e-02,
-6.96e-04,4.80e+00,-4.16e-02,
-6.96e-04,4.80e+00,-4.24e-02,
-6.96e-04,5.00e+00,-4.24e-02,
-6.95e-04,4.80e+00,-4.16e-02,
-6.95e-04,5.00e+00,-4.24e-02,
-6.95e-04,4.80e+00,-4.24e-02,
-6.95e-04,4.80e+00,-4.24e-02,
-6.95e-04,5.00e+00,-4.24e-02,
-6.94e-04,4.80e+00,-4.24e-02,
-6.94e-04,4.80e+00,-4.24e-02,
-6.94e-04,4.80e+00,-4.24e-02,
-6.94e-04,4.80e+00,-4.24e-02,
-6.94e-04,4.80e+00,-4.16e-02,
-6.93e-04,4.80e+00,-4.08e-02,
-6.93e-04,4.80e+00,-4.16e-02,
-6.93e-04,4.80e+00,-4.16e-02,
-6.93e-04,4.80e+00,-4.16e-02,
-6.93e-04,4.80e+00,-4.32e-02,
-6.92e-04,4.80e+00,-4.24e-02,
-6.92e-04,4.60e+00,-4.32e-02,
-6.92e-04,4.60e+00,-4.32e-02,
-6.92e-04,4.60e+00,-4.16e-02,
-6.92e-04,4.60e+00,-4.16e-02,
-6.91e-04,4.60e+00,-4.24e-02,
-6.91e-04,4.60e+00,-4.24e-02,
-6.91e-04,4.60e+00,-4.08e-02,
-6.91e-04,4.40e+00,-4.32e-02,
-6.91e-04,4.60e+00,-4.16e-02,
-6.90e-04,4.40e+00,-4.08e-02,
-6.90e-04,4.60e+00,-4.16e-02,
-6.90e-04,4.40e+00,-4.16e-02,
-6.90e-04,4.40e+00,-4.16e-02,
-6.90e-04,4.40e+00,-4.00e-02,
-6.89e-04,4.40e+00,-4.16e-02,
-6.89e-04,4.40e+00,-4.16e-02,
-6.89e-04,4.40e+00,-4.08e-02,
-6.89e-04,4.20e+00,-4.00e-02,
-6.89e-04,4.20e+00,-4.00e-02,
-6.88e-04,4.00e+00,-4.00e-02,
-6.88e-04,4.20e+00,-4.00e-02,
-6.88e-04,4.00e+00,-4.08e-02,
-6.88e-04,4.00e+00,-4.00e-02,
-6.88e-04,4.00e+00,-4.00e-02,
-6.87e-04,4.00e+00,-4.00e-02,
-6.87e-04,4.00e+00,-4.00e-02,
-6.87e-04,3.80e+00,-4.00e-02,
-6.87e-04,3.80e+00,-4.00e-02,
-6.87e-04,3.80e+00,-4.00e-02,
-6.86e-04,3.80e+00,-4.00e-02,
-6.86e-04,3.60e+00,-4.08e-02,
-6.86e-04,3.60e+00,-3.92e-02,
-6.86e-04,3.60e+00,-3.92e-02,
-6.86e-04,3.40e+00,-3.92e-02,
-6.85e-04,3.60e+00,-3.92e-02,
-6.85e-04,3.40e+00,-3.84e-02,
-6.85e-04,3.40e+00,-3.84e-02,
-6.85e-04,3.40e+00,-3.84e-02,
-6.85e-04,3.40e+00,-3.84e-02,
-6.84e-04,3.20e+00,-3.84e-02,
-6.84e-04,3.20e+00,-3.84e-02,
-6.84e-04,3.00e+00,-3.84e-02,
-6.84e-04,3.20e+00,-3.76e-02,
-6.84e-04,3.20e+00,-3.76e-02,
-6.83e-04,3.00e+00,-3.76e-02,
-6.83e-04,3.00e+00,-3.68e-02,
-6.83e-04,3.00e+00,-3.84e-02,
-6.83e-04,2.60e+00,-3.92e-02,
-6.83e-04,2.60e+00,-3.84e-02,
-6.82e-04,2.60e+00,-3.76e-02,
-6.82e-04,2.60e+00,-3.76e-02,
-6.82e-04,2.40e+00,-3.52e-02,
-6.82e-04,2.40e+00,-3.68e-02,
-6.82e-04,2.40e+00,-3.60e-02,
-6.81e-04,2.20e+00,-3.60e-02,
-6.81e-04,2.20e+00,-3.68e-02,
-6.81e-04,2.20e+00,-3.60e-02,
-6.81e-04,2.00e+00,-3.60e-02,
-6.81e-04,2.00e+00,-3.60e-02,
-6.80e-04,2.00e+00,-3.60e-02,
-6.80e-04,1.80e+00,-3.52e-02,
-6.80e-04,1.80e+00,-3.60e-02,
-6.80e-04,1.80e+00,-3.60e-02,
-6.80e-04,1.60e+00,-3.52e-02,
-6.79e-04,1.60e+00,-3.52e-02,
-6.79e-04,1.60e+00,-3.52e-02,
-6.79e-04,1.60e+00,-3.52e-02,
-6.79e-04,1.40e+00,-3.44e-02,
-6.79e-04,1.40e+00,-3.44e-02,
-6.78e-04,1.40e+00,-3.52e-02,
-6.78e-04,1.40e+00,-3.44e-02,
-6.78e-04,1.20e+00,-3.36e-02,
-6.78e-04,1.20e+00,-3.36e-02,
-6.78e-04,1.00e+00,-3.44e-02,
-6.77e-04,1.00e+00,-3.36e-02,
-6.77e-04,1.00e+00,-3.36e-02,
-6.77e-04,8.00e-01,-3.36e-02,
-6.77e-04,8.00e-01,-3.36e-02,
-6.77e-04,8.00e-01,-3.44e-02,
-6.76e-04,6.00e-01,-3.36e-02,
-6.76e-04,6.00e-01,-3.36e-02,
-6.76e-04,6.00e-01,-3.36e-02,
-6.76e-04,4.00e-01,-3.12e-02,
-6.76e-04,4.00e-01,-3.28e-02,
-6.75e-04,4.00e-01,-3.36e-02,
-6.75e-04,2.00e-01,-3.12e-02,
-6.75e-04,2.00e-01,-3.04e-02,
-6.75e-04,2.00e-01,-3.20e-02,
-6.75e-04,0.00e+00,-3.28e-02,
-6.74e-04,0.00e+00,-3.28e-02,
-6.74e-04,0.00e+00,-3.28e-02,
-6.74e-04,-2.00e-01,-3.12e-02,
-6.74e-04,-2.00e-01,-3.12e-02,
-6.74e-04,-2.00e-01,-3.04e-02,
-6.73e-04,-4.00e-01,-3.04e-02,
-6.73e-04,-4.00e-01,-3.12e-02,
-6.73e-04,-6.00e-01,-3.12e-02,
-6.73e-04,-6.00e-01,-2.96e-02,
-6.73e-04,-8.00e-01,-3.04e-02,
-6.72e-04,-6.00e-01,-3.04e-02,
-6.72e-04,-8.00e-01,-3.04e-02,
-6.72e-04,-8.00e-01,-2.96e-02,
-6.72e-04,-1.00e+00,-2.96e-02,
-6.72e-04,-1.00e+00,-2.96e-02,
-6.71e-04,-1.00e+00,-2.96e-02,
-6.71e-04,-1.00e+00,-2.96e-02,
-6.71e-04,-1.20e+00,-3.04e-02,
-6.71e-04,-1.20e+00,-2.88e-02,
-6.71e-04,-1.20e+00,-2.80e-02,
-6.70e-04,-1.40e+00,-2.88e-02,
-6.70e-04,-1.40e+00,-2.96e-02,
-6.70e-04,-1.40e+00,-2.88e-02,
-6.70e-04,-1.60e+00,-2.88e-02,
-6.70e-04,-1.60e+00,-2.80e-02,
-6.69e-04,-1.80e+00,-2.88e-02,
-6.69e-04,-1.80e+00,-2.80e-02,
-6.69e-04,-1.80e+00,-3.20e-02,
-6.69e-04,-2.00e+00,-2.24e-02,
-6.69e-04,-2.00e+00,-2.88e-02,
-6.68e-04,-2.20e+00,-2.88e-02,
-6.68e-04,-2.20e+00,-2.32e-02,
-6.68e-04,-2.20e+00,-3.28e-02,
-6.68e-04,-2.20e+00,-2.56e-02,
-6.68e-04,-2.20e+00,-2.96e-02,
-6.67e-04,-2.40e+00,-2.80e-02,
-6.67e-04,-2.40e+00,-2.48e-02,
-6.67e-04,-2.40e+00,-2.72e-02,
-6.67e-04,-2.60e+00,-2.64e-02,
-6.67e-04,-2.60e+00,-2.80e-02,
-6.66e-04,-2.60e+00,-2.72e-02,
-6.66e-04,-2.80e+00,-2.56e-02,
-6.66e-04,-2.80e+00,-2.72e-02,
-6.66e-04,-2.80e+00,-2.72e-02,
-6.66e-04,-3.00e+00,-2.56e-02,
-6.65e-04,-3.00e+00,-2.56e-02,
-6.65e-04,-3.00e+00,-2.64e-02,
-6.65e-04,-3.00e+00,-2.64e-02,
-6.65e-04,-3.00e+00,-2.56e-02,
-6.65e-04,-3.20e+00,-2.56e-02,
-6.64e-04,-3.20e+00,-2.64e-02,
-6.64e-04,-3.40e+00,-2.48e-02,
-6.64e-04,-3.40e+00,-2.40e-02,
-6.64e-04,-3.40e+00,-3.04e-02,
-6.64e-04,-3.40e+00,-2.48e-02,
-6.63e-04,-3.60e+00,-2.40e-02,
-6.63e-04,-3.60e+00,-2.56e-02,
-6.63e-04,-3.60e+00,-2.88e-02,
-6.63e-04,-3.60e+00,-1.60e-02,
-6.63e-04,-3.60e+00,-2.56e-02,
-6.62e-04,-3.60e+00,-3.20e-02,
-6.62e-04,-3.80e+00,-1.92e-02,
-6.62e-04,-3.80e+00,-2.80e-02,
-6.62e-04,-3.80e+00,-2.56e-02,
-6.62e-04,-3.80e+00,-2.24e-02,
-6.61e-04,-4.00e+00,-2.48e-02,
-6.61e-04,-4.00e+00,-2.40e-02,
-6.61e-04,-4.00e+00,-2.48e-02,
-6.61e-04,-4.20e+00,-2.40e-02,
-6.61e-04,-4.20e+00,-2.56e-02,
-6.60e-04,-4.20e+00,-2.40e-02,
-6.60e-04,-4.20e+00,-2.40e-02,
-6.60e-04,-4.20e+00,-2.40e-02,
-6.60e-04,-4.20e+00,-2.40e-02,
-6.60e-04,-4.20e+00,-2.56e-02,
-6.59e-04,-4.40e+00,-2.56e-02,
-6.59e-04,-4.40e+00,-2.40e-02,
-6.59e-04,-4.40e+00,-2.32e-02,
-6.59e-04,-4.40e+00,-2.24e-02,
-6.59e-04,-4.60e+00,-2.32e-02,
-6.58e-04,-4.60e+00,-2.40e-02,
-6.58e-04,-4.60e+00,-2.24e-02,
-6.58e-04,-4.60e+00,-2.32e-02,
-6.58e-04,-4.60e+00,-2.40e-02,
-6.58e-04,-4.60e+00,-2.32e-02,
-6.57e-04,-4.60e+00,-2.32e-02,
-6.57e-04,-4.60e+00,-2.40e-02,
-6.57e-04,-4.80e+00,-2.32e-02,
-6.57e-04,-4.80e+00,-2.24e-02,
-6.57e-04,-4.80e+00,-2.32e-02,
-6.56e-04,-4.80e+00,-2.32e-02,
-6.56e-04,-4.80e+00,-2.40e-02,
-6.56e-04,-4.80e+00,-2.32e-02,
-6.56e-04,-4.80e+00,-2.32e-02,
-6.56e-04,-5.00e+00,-2.24e-02,
-6.55e-04,-5.00e+00,-2.40e-02,
-6.55e-04,-5.00e+00,-2.32e-02,
-6.55e-04,-5.00e+00,-2.40e-02,
-6.55e-04,-5.00e+00,-2.40e-02,
-6.55e-04,-5.00e+00,-2.24e-02,
-6.54e-04,-5.00e+00,-2.24e-02,
-6.54e-04,-4.80e+00,-2.32e-02,
-6.54e-04,-5.20e+00,-2.32e-02,
-6.54e-04,-5.00e+00,-2.24e-02,
-6.54e-04,-5.00e+00,-2.32e-02,
-6.53e-04,-5.00e+00,-2.32e-02,
-6.53e-04,-5.20e+00,-2.32e-02,
-6.53e-04,-5.00e+00,-2.32e-02,
-6.53e-04,-5.20e+00,-2.40e-02,
-6.53e-04,-5.20e+00,-2.32e-02,
-6.52e-04,-5.00e+00,-2.32e-02,
-6.52e-04,-5.00e+00,-2.24e-02,
-6.52e-04,-5.20e+00,-2.24e-02,
-6.52e-04,-5.00e+00,-2.24e-02,
-6.52e-04,-5.00e+00,-2.40e-02,
-6.51e-04,-5.20e+00,-2.40e-02,
-6.51e-04,-5.20e+00,-2.40e-02,
-6.51e-04,-5.20e+00,-2.40e-02,
-6.51e-04,-5.00e+00,-2.40e-02,
-6.51e-04,-5.00e+00,-2.24e-02,
-6.50e-04,-5.20e+00,-2.32e-02,
-6.50e-04,-5.00e+00,-2.40e-02,
-6.50e-04,-5.00e+00,-2.24e-02,
-6.50e-04,-5.00e+00,-2.40e-02,
-6.50e-04,-5.00e+00,-2.40e-02,
-6.49e-04,-5.00e+00,-2.32e-02,
-6.49e-04,-5.00e+00,-2.32e-02,
-6.49e-04,-5.00e+00,-2.40e-02,
-6.49e-04,-5.00e+00,-2.40e-02,
-6.49e-04,-5.00e+00,-2.40e-02,
-6.48e-04,-5.00e+00,-2.40e-02,
-6.48e-04,-5.00e+00,-2.40e-02,
-6.48e-04,-5.00e+00,-2.40e-02,
-6.48e-04,-5.00e+00,-2.40e-02,
-6.48e-04,-5.00e+00,-2.40e-02,
-6.47e-04,-5.00e+00,-2.40e-02,
-6.47e-04,-5.00e+00,-2.40e-02,
-6.47e-04,-4.80e+00,-2.40e-02,
-6.47e-04,-4.80e+00,-2.40e-02,
-6.47e-04,-4.80e+00,-2.40e-02,
-6.46e-04,-4.80e+00,-2.40e-02,
-6.46e-04,-4.80e+00,-2.56e-02,
-6.46e-04,-4.80e+00,-2.48e-02,
-6.46e-04,-4.60e+00,-2.48e-02,
-6.46e-04,-4.60e+00,-2.48e-02,
-6.45e-04,-4.60e+00,-2.40e-02,
-6.45e-04,-4.60e+00,-2.56e-02,
-6.45e-04,-4.60e+00,-2.56e-02,
-6.45e-04,-4.60e+00,-2.48e-02,
-6.45e-04,-4.60e+00,-2.56e-02,
-6.44e-04,-4.60e+00,-2.64e-02,
-6.44e-04,-4.60e+00,-2.56e-02,
-6.44e-04,-4.40e+00,-2.40e-02,
-6.44e-04,-4.60e+00,-2.48e-02,
-6.44e-04,-4.40e+00,-2.56e-02,
-6.43e-04,-4.20e+00,-2.56e-02,
-6.43e-04,-4.40e+00,-2.72e-02,
-6.43e-04,-4.20e+00,-2.64e-02,
-6.43e-04,-4.20e+00,-2.56e-02,
-6.43e-04,-4.20e+00,-2.56e-02,
-6.42e-04,-4.20e+00,-2.56e-02,
-6.42e-04,-4.00e+00,-2.64e-02,
-6.42e-04,-4.00e+00,-2.56e-02,
-6.42e-04,-4.00e+00,-2.56e-02,
-6.42e-04,-4.00e+00,-2.64e-02,
-6.41e-04,-4.00e+00,-2.64e-02,
-6.41e-04,-4.00e+00,-2.64e-02,
-6.41e-04,-3.80e+00,-2.72e-02,
-6.41e-04,-3.80e+00,-2.56e-02,
-6.41e-04,-3.80e+00,-2.72e-02,
-6.40e-04,-3.60e+00,-2.72e-02,
-6.40e-04,-3.60e+00,-2.64e-02,
-6.40e-04,-3.60e+00,-2.72e-02,
-6.40e-04,-3.60e+00,-2.72e-02,
-6.40e-04,-3.60e+00,-2.72e-02,
-6.39e-04,-3.40e+00,-2.88e-02,
-6.39e-04,-3.40e+00,-2.72e-02,
-6.39e-04,-3.40e+00,-2.72e-02,
-6.39e-04,-3.20e+00,-2.80e-02,
-6.39e-04,-3.20e+00,-2.80e-02,
-6.38e-04,-3.20e+00,-2.80e-02,
-6.38e-04,-3.20e+00,-2.88e-02,
-6.38e-04,-3.00e+00,-2.72e-02,
-6.38e-04,-3.00e+00,-3.36e-02,
-6.38e-04,-3.00e+00,-2.56e-02,
-6.37e-04,-2.80e+00,-2.88e-02,
-6.37e-04,-2.80e+00,-3.12e-02,
-6.37e-04,-2.80e+00,-2.56e-02,
-6.37e-04,-2.80e+00,-3.12e-02,
-6.37e-04,-2.60e+00,-3.04e-02,
-6.36e-04,-2.60e+00,-3.12e-02,
-6.36e-04,-2.60e+00,-2.96e-02,
-6.36e-04,-2.60e+00,-3.04e-02,
-6.36e-04,-2.40e+00,-3.04e-02,
-6.36e-04,-2.40e+00,-2.96e-02,
-6.35e-04,-2.40e+00,-2.88e-02,
-6.35e-04,-2.40e+00,-2.96e-02,
-6.35e-04,-2.20e+00,-3.12e-02,
-6.35e-04,-2.00e+00,-3.12e-02,
-6.35e-04,-2.00e+00,-3.04e-02,
-6.34e-04,-2.00e+00,-3.04e-02,
-6.34e-04,-2.00e+00,-3.04e-02,
-6.34e-04,-1.80e+00,-3.12e-02,
-6.34e-04,-1.80e+00,-3.12e-02,
-6.34e-04,-1.80e+00,-3.20e-02,
-6.33e-04,-1.80e+00,-3.28e-02,
-6.33e-04,-1.60e+00,-3.20e-02,
-6.33e-04,-1.60e+00,-3.20e-02,
-6.33e-04,-1.60e+00,-3.20e-02,
-6.33e-04,-1.40e+00,-3.20e-02,
-6.32e-04,-1.40e+00,-3.28e-02,
-6.32e-04,-1.40e+00,-3.20e-02,
-6.32e-04,-1.20e+00,-3.28e-02,
-6.32e-04,-1.20e+00,-3.20e-02,
-6.32e-04,-1.20e+00,-3.36e-02,
-6.31e-04,-1.00e+00,-3.36e-02,
-6.31e-04,-1.00e+00,-3.28e-02,
-6.31e-04,-8.00e-01,-3.36e-02,
-6.31e-04,-1.00e+00,-3.28e-02,
-6.31e-04,-6.00e-01,-3.44e-02,
-6.30e-04,-6.00e-01,-3.44e-02,
-6.30e-04,-8.00e-01,-3.44e-02,
-6.30e-04,-4.00e-01,-3.36e-02,
-6.30e-04,-4.00e-01,-3.36e-02,
-6.30e-04,-4.00e-01,-3.52e-02,
-6.29e-04,-4.00e-01,-3.52e-02,
-6.29e-04,-2.00e-01,-3.36e-02,
-6.29e-04,-2.00e-01,-3.44e-02,
-6.29e-04,0.00e+00,-3.36e-02,
-6.29e-04,0.00e+00,-3.36e-02,
-6.28e-04,0.00e+00,-3.60e-02,
-6.28e-04,0.00e+00,-3.52e-02,
-6.28e-04,2.00e-01,-3.52e-02,
-6.28e-04,2.00e-01,-3.52e-02,
-6.28e-04,2.00e-01,-3.52e-02,
-6.27e-04,4.00e-01,-3.52e-02,
-6.27e-04,4.00e-01,-3.52e-02,
-6.27e-04,6.00e-01,-3.60e-02,
-6.27e-04,6.00e-01,-3.60e-02,
-6.27e-04,6.00e-01,-3.60e-02,
-6.26e-04,8.00e-01,-3.60e-02,
-6.26e-04,8.00e-01,-3.52e-02,
-6.26e-04,8.00e-01,-3.68e-02,
-6.26e-04,8.00e-01,-3.68e-02,
-6.26e-04,1.00e+00,-3.68e-02,
-6.25e-04,1.00e+00,-3.68e-02,
-6.25e-04,1.00e+00,-3.68e-02,
-6.25e-04,1.00e+00,-3.68e-02,
-6.25e-04,1.20e+00,-3.68e-02,
-6.25e-04,1.20e+00,-3.76e-02,
-6.24e-04,1.40e+00,-3.84e-02,
-6.24e-04,1.40e+00,-3.84e-02,
-6.24e-04,1.40e+00,-3.76e-02,
-6.24e-04,1.60e+00,-3.92e-02,
-6.24e-04,1.60e+00,-3.76e-02,
-6.23e-04,1.60e+00,-3.76e-02,
-6.23e-04,1.60e+00,-3.84e-02,
-6.23e-04,1.80e+00,-3.92e-02,
-6.23e-04,1.80e+00,-3.84e-02,
-6.23e-04,1.80e+00,-4.00e-02,
-6.22e-04,2.00e+00,-3.84e-02,
-6.22e-04,2.20e+00,-4.00e-02,
-6.22e-04,2.00e+00,-3.84e-02,
-6.22e-04,2.20e+00,-3.84e-02,
-6.22e-04,2.40e+00,-4.00e-02,
-6.21e-04,2.40e+00,-3.84e-02,
-6.21e-04,2.20e+00,-4.00e-02,
-6.21e-04,2.40e+00,-3.84e-02,
-6.21e-04,2.40e+00,-3.84e-02,
-6.21e-04,2.60e+00,-3.92e-02,
-6.20e-04,2.60e+00,-3.92e-02,
-6.20e-04,2.60e+00,-4.08e-02,
-6.20e-04,2.60e+00,-4.16e-02,
-6.20e-04,3.00e+00,-4.16e-02,
-6.20e-04,3.00e+00,-4.00e-02,
-6.19e-04,3.00e+00,-4.00e-02,
-6.19e-04,3.00e+00,-4.08e-02,
-6.19e-04,3.00e+00,-4.08e-02,
-6.19e-04,3.20e+00,-4.00e-02,
-6.19e-04,3.20e+00,-4.16e-02,
-6.18e-04,3.20e+00,-4.08e-02,
-6.18e-04,3.20e+00,-4.00e-02,
-6.18e-04,3.40e+00,-4.16e-02,
-6.18e-04,3.60e+00,-4.16e-02,
-6.18e-04,3.60e+00,-4.16e-02,
-6.17e-04,3.60e+00,-4.16e-02,
-6.17e-04,3.60e+00,-4.16e-02,
-6.17e-04,3.60e+00,-4.16e-02,
-6.17e-04,3.60e+00,-4.24e-02,
-6.17e-04,3.60e+00,-4.24e-02,
-6.16e-04,3.80e+00,-4.16e-02,
-6.16e-04,3.80e+00,-4.16e-02,
-6.16e-04,3.80e+00,-4.24e-02,
-6.16e-04,3.80e+00,-4.24e-02,
-6.16e-04,4.00e+00,-4.24e-02,
-6.15e-04,4.00e+00,-4.16e-02,
-6.15e-04,4.00e+00,-4.16e-02,
-6.15e-04,4.00e+00,-4.24e-02,
-6.15e-04,4.00e+00,-4.24e-02,
-6.15e-04,4.20e+00,-4.32e-02,
-6.14e-04,4.20e+00,-4.16e-02,
-6.14e-04,4.20e+00,-4.24e-02,
-6.14e-04,4.20e+00,-4.24e-02,
-6.14e-04,4.40e+00,-4.16e-02,
-6.14e-04,4.20e+00,-4.16e-02,
-6.13e-04,4.40e+00,-4.48e-02,
-6.13e-04,4.60e+00,-4.32e-02,
-6.13e-04,4.40e+00,-4.16e-02,
-6.13e-04,4.40e+00,-4.24e-02,
-6.13e-04,4.40e+00,-4.24e-02,
-6.12e-04,4.40e+00,-4.32e-02,
-6.12e-04,4.60e+00,-4.32e-02,
-6.12e-04,4.60e+00,-4.32e-02,
-6.12e-04,4.60e+00,-4.32e-02,
-6.12e-04,4.60e+00,-4.24e-02,
-6.11e-04,4.60e+00,-4.32e-02,
-6.11e-04,4.60e+00,-4.32e-02,
-6.11e-04,4.60e+00,-4.32e-02,
-6.11e-04,4.60e+00,-4.24e-02,
-6.11e-04,4.60e+00,-4.24e-02,
-6.10e-04,4.60e+00,-4.32e-02,
-6.10e-04,4.60e+00,-4.32e-02,
-6.10e-04,4.80e+00,-4.32e-02,
-6.10e-04,4.60e+00,-4.32e-02,
-6.10e-04,4.60e+00,-4.24e-02,
-6.09e-04,4.80e+00,-4.32e-02,
-6.09e-04,4.80e+00,-4.32e-02,
-6.09e-04,4.80e+00,-4.24e-02,
-6.09e-04,4.80e+00,-4.24e-02,
-6.09e-04,4.80e+00,-4.32e-02,
-6.08e-04,4.80e+00,-4.16e-02,
-6.08e-04,4.80e+00,-4.32e-02,
-6.08e-04,5.00e+00,-4.32e-02,
-6.08e-04,4.80e+00,-4.24e-02,
-6.08e-04,4.80e+00,-4.32e-02,
-6.07e-04,4.80e+00,-4.40e-02,
-6.07e-04,4.80e+00,-4.80e-02,
-6.07e-04,4.80e+00,-3.84e-02,
-6.07e-04,4.80e+00,-4.08e-02,
-6.07e-04,5.00e+00,-4.48e-02,
-6.06e-04,5.00e+00,-3.76e-02,
-6.06e-04,4.80e+00,-4.56e-02,
-6.06e-04,4.80e+00,-4.40e-02,
-6.06e-04,4.80e+00,-4.08e-02,
-6.06e-04,4.80e+00,-4.40e-02,
-6.05e-04,4.80e+00,-4.16e-02,
-6.05e-04,4.80e+00,-4.48e-02,
-6.05e-04,4.80e+00,-4.32e-02,
-6.05e-04,4.80e+00,-4.16e-02,
-6.05e-04,4.80e+00,-4.16e-02,
-6.04e-04,4.80e+00,-4.00e-02,
-6.04e-04,4.80e+00,-4.32e-02,
-6.04e-04,4.80e+00,-4.16e-02,
-6.04e-04,4.80e+00,-4.24e-02,
-6.04e-04,4.80e+00,-4.24e-02,
-6.03e-04,4.80e+00,-4.16e-02,
-6.03e-04,4.80e+00,-4.16e-02,
-6.03e-04,4.80e+00,-4.32e-02,
-6.03e-04,4.80e+00,-4.24e-02,
-6.03e-04,4.60e+00,-4.16e-02,
-6.02e-04,4.60e+00,-4.16e-02,
-6.02e-04,4.60e+00,-4.24e-02,
-6.02e-04,4.60e+00,-4.24e-02,
-6.02e-04,4.60e+00,-4.24e-02,
-6.02e-04,4.60e+00,-4.24e-02,
-6.01e-04,4.60e+00,-4.24e-02,
-6.01e-04,4.60e+00,-4.16e-02,
-6.01e-04,4.60e+00,-4.16e-02,
-6.01e-04,4.40e+00,-4.16e-02,
-6.01e-04,4.60e+00,-4.16e-02,
-6.00e-04,4.40e+00,-4.00e-02,
-6.00e-04,4.40e+00,-4.00e-02,
-6.00e-04,4.40e+00,-4.16e-02,
-6.00e-04,4.40e+00,-4.16e-02,
-6.00e-04,4.40e+00,-4.08e-02,
-5.99e-04,4.40e+00,-4.16e-02,
-5.99e-04,4.20e+00,-4.08e-02,
-5.99e-04,4.20e+00,-4.00e-02,
-5.99e-04,4.00e+00,-4.00e-02,
-5.99e-04,4.40e+00,-4.00e-02,
-5.98e-04,4.20e+00,-4.08e-02,
-5.98e-04,4.00e+00,-3.84e-02,
-5.98e-04,4.00e+00,-3.84e-02,
-5.98e-04,4.00e+00,-3.92e-02,
-5.98e-04,4.00e+00,-3.92e-02,
-5.97e-04,3.80e+00,-4.00e-02,
-5.97e-04,3.80e+00,-3.92e-02,
-5.97e-04,3.80e+00,-4.08e-02,
-5.97e-04,3.80e+00,-4.08e-02,
-5.97e-04,3.80e+00,-4.00e-02,
-5.96e-04,3.80e+00,-3.92e-02,
-5.96e-04,3.60e+00,-3.92e-02,
-5.96e-04,3.80e+00,-3.92e-02,
-5.96e-04,3.60e+00,-3.92e-02,
-5.96e-04,3.60e+00,-3.92e-02,
-5.95e-04,3.60e+00,-3.84e-02,
-5.95e-04,3.40e+00,-3.84e-02,
-5.95e-04,3.40e+00,-3.84e-02,
-5.95e-04,3.40e+00,-3.84e-02,
-5.95e-04,3.20e+00,-3.84e-02,
-5.94e-04,3.20e+00,-3.76e-02,
-5.94e-04,3.20e+00,-3.76e-02,
-5.94e-04,3.00e+00,-3.84e-02,
-5.94e-04,3.00e+00,-3.76e-02,
-5.94e-04,3.00e+00,-3.84e-02,
-5.93e-04,3.00e+00,-3.68e-02,
-5.93e-04,2.60e+00,-3.76e-02,
-5.93e-04,2.60e+00,-3.76e-02,
-5.93e-04,2.60e+00,-3.68e-02,
-5.93e-04,2.60e+00,-3.76e-02,
-5.92e-04,2.60e+00,-3.68e-02,
-5.92e-04,2.40e+00,-3.60e-02,
-5.92e-04,2.40e+00,-3.52e-02,
-5.92e-04,2.40e+00,-3.68e-02,
-5.92e-04,2.20e+00,-3.68e-02,
-5.91e-04,2.20e+00,-3.60e-02,
-5.91e-04,2.20e+00,-3.60e-02,
-5.91e-04,2.00e+00,-3.52e-02,
